CHỈ TIÊU,    Doanh thu thuần,        Tăng trưởng doanh thu,    Lợi nhuận gộp,        Tăng trưởng lợi nhuận gộp,    Lợi nhuận thuần từ HĐKD,        Tăng trưởng lợi nhuận thuần,    Lợi nhuận trước thuế,        Tăng trưởng lợi nhuận trước thuế,    Lợi nhuận sau thuế của Cổ đông công ty mẹ,        Tăng trưởng lợi nhuận sau thuế,    Tổng tài sản,        Tăng trưởng Tổng tài sản,    Tài sản ngắn hạn,        Tăng trưởng tài sản ngắn hạn,    Tài sản dài hạn,        Tăng trưởng tài sản dài hạn,    Nợ ngắn hạn,        Tăng trưởng nợ ngắn hạn,        Vay và nợ thuê tài chính ngắn hạn,            Tăng trưởng vay và nợ thuê tài chính ngắn hạn,    Nợ dài hạn,        Tăng trưởng Nợ dài hạn,    Vốn chủ sở hữu,        Tăng trưởng vốn chủ sở hữu,    Vốn góp cổ phần,        Tăng trưởng vốn góp cổ phần,    P/E,    P/B,    EV/EBITDA,    EPS (VNĐ/CP),        Tăng trưởng EPS,    Giá trị sổ sách (VNĐ/CP),    Biên lợi nhuận gộp,    Biên EBIT,    Biên EBITDA,    Biên lợi nhuận ròng,    ROE LTM,    ROA LTM,    Vòng quay tài sản (vòng),    Hiệu suất sử dụng tài sản cố định,    Số ngày thu tiền khách hàng (ngày),    Số ngày xử lý hàng tồn kho (ngày),    Số ngày phải trả nhà cung cấp (ngày),    Vòng quay tiền mặt (ngày),    Nợ phải trả / Vốn chủ sở hữu,"    Vay và nợ thuê tài chính ngắn hạn, dài hạn / Vốn chủ sở hữu",    Nợ vay ròng / Vốn chủ sở hữu,    Tổng tài sản / Vốn chủ sở hữu,    Khả năng thanh toán tổng quát,    Khả năng thanh toán nhanh,    Khả năng thanh toán tức thời,    Khả năng thanh toán lãi vay,    Vốn hóa (Tỷ đồng),    Số lượng cổ phiếu lưu hành (Triệu CP)
Q4/2024,34573920777332,0.1003,6586968902119,0.0647,996550122732,1.1514,1035471253998,3.7298,847004382205,8.3843,70218709730062,0.16820000000000002,65774193760868,0.2662,4444515969194,-0.45539999999999997,42097132906207,0.3685,27300246721779,0.42719999999999997,,-1,28121576823855,0.2039,14622441770000,-0.0008,30.263557119578888,3.3339135921154512,,579.5508271584753,8.389199999999999,18992.717130655634,0.1905,0.0393,0.0626,0.0246,0.145,0.057300000000000004,0.5042916457934635,1.7998027940674493,3.312501891602363,287.56012631272677,127.2577155869532,163.61491261737592,1.4969999999999999,0.9708,-0.24609999999999999,2.531540703307346,1.6680164391838814,1.0340257026802127,0.8129240861437426,6.693363911095323,85204529384700,1461484209
Q3/2024,34146668687951,0.1274,6891911062303,0.2137,1320438170928,5.7084,1068045400607,4.867900000000001,800149979434,19.6548,66900043141335,0.1408,61074953380269,0.22579999999999997,5825089761066,-0.3395,33471434719176,0.1356,17815809454540,0.0464,6153043691414,0.043,27275564730745,0.1721,14622441770000,-0.0008,44.28115044399196,3.7356248607072713,11.9426450407956,547.329883796257,19.6616,18411.36156042295,0.2018,0.04019999999999999,0.061,0.0236,0.1176,0.0473,0.5143737680306649,1.7603467515434639,4.114257909374852,287.22433820961027,134.96245432970392,156.3761417892812,1.4527,0.8787,-0.26890000000000003,2.483787894856406,1.6883513884552575,1.1717865009344766,0.9351634405920851,6.853167485005354,89615413284400,1461915388
Q2/2024,34134071533952,0.1585,7307714001700,0.34299999999999997,1697652402567,7.964700000000001,1516043093292,10.681199999999999,1172276912467,66.3503,65869825037150,0.10949999999999999,59688208633825,0.1971,6181616403325,-0.34990000000000004,33260021340720,0.1,16896538090308,0.0342,6133043691414,0.039599999999999996,26476760005016,0.1396,14622441770000,-0.0008,83.09159391320674,3.447258650652378,12.628912367189235,801.8774014484893,66.38,17868.496591673473,0.2141,0.051500000000000004,0.07139999999999999,0.034300000000000004,0.08869999999999999,0.0352,0.5275200726483558,1.7150433957669702,4.238383904347109,282.55081367939124,130.28890797711188,156.50028960662647,1.4878,0.8698,-0.2995,2.5194218188116477,1.6721172872285561,1.1619769215189377,0.9307595779812525,10.02765273076648,98386905612400,1461915388
Q1/2024,31486491849567,0.1616,6712616110899,0.2873,1212404728664,6.1984,1206203265181,6.5878,902437167555,41.4338,63543531169698,0.17850000000000002,56259440492906,0.2975,7284090676792,-0.3102,31420953129892,0.3057,17573259019801,0.5534,6088418691414,0.0317,26034159348392,0.08689999999999999,14633767160000,-0.0003,403.82470557123156,2.9002222218030416,12.417696463493957,617.1590092473317,41.456,17289.100642729383,0.2132,0.046799999999999994,0.0696,0.0287,0.042,0.0179,0.5092783324888931,1.5589519981876638,4.404271060844844,311.7308125973159,127.43653898600246,188.69854467215828,1.4408,0.9087999999999999,-0.2529,2.349834804100236,1.6940707904258778,1.1383191005196263,0.9625462871914782,8.211905638827812,92852505239500,1462244177
Q4/2023,31421488702149,0.027200000000000002,6186460530542,-0.2198,463218816528,-0.5196000000000001,218925223312,-0.7654000000000001,90257557591,-0.8542000000000001,60107878446295,0.0765,51946979209618,0.16390000000000002,8160899236677,-0.27149999999999996,30761901787543,0.18309999999999998,19128541817781,0.7897,5986418691414,0.0144,23359557967338,-0.0239,14633767160000,-0.0003,88.09557607491922,2.6381381960141246,9.303881375946133,61.725366399595515,-0.8541,15965.977026329441,0.19690000000000002,0.0174,0.0398,0.0029,0.0070999999999999995,0.0029,0.5291920937067582,1.530141089468085,4.522426481114143,323.1102104319441,124.95497336052497,202.67766355253326,1.5732,1.0751,0.0347,2.451614360085254,1.6356632810121012,0.9792224093128135,0.7900263481380841,3.7983468687886814,73112208850000,1462244177
Q3/2023,30287657286953,-0.053899999999999997,5678484773752,-0.2318,196834437115,-0.8805,182016087121,-0.8715999999999999,38739225905,-0.9573,58644797853365,-0.043,49825377770911,-0.0059,8819420082454,-0.2097,29475270192264,-0.0789,17026618308464,0.01,5899375000000,-0.011399999999999999,23270152661101,-0.0019,14633767160000,-0.0003,49.23643545338279,3.3132603605603173,9.779650444793184,26.490200086982043,-0.9571999999999999,15903.122901377268,0.1875,0.020499999999999997,0.0537,0.0013,0.029900000000000003,0.0116,0.5132922698681797,1.45907079723538,4.51926290083627,333.5375335525956,138.4352189889295,199.6215774645024,1.5202,0.9852,-0.0141,2.574442156942535,1.657820100657572,0.9150664594191219,0.7889252026402161,3.7119103016184445,61786331893000,1462398388
Q2/2023,29464830443891,-0.1419,5441168007649,-0.2583,189371325822,-0.9037000000000001,129784475802,-0.9238,17405665662,-0.9845999999999999,59368502034168,0.0026,49859318033009,0.036000000000000004,9509184001159,-0.1424,30236733083222,-0.17859999999999998,16337283059017,-0.26890000000000003,5899375000000,,23232393950946,0.037000000000000005,14633767160000,-0.0003,21.48676149343928,2.402396067824461,5.923709063380257,11.900821233085413,-0.9845999999999999,15875.60064273997,0.18469999999999998,0.0175,0.044500000000000005,0.0006,0.06860000000000001,0.0264,0.5201778772626612,1.4122605845271377,4.997519279317705,327.26231344460166,128.74527207606837,203.514560647851,1.5554,0.9571,-0.094,2.598461067882253,1.6429135616221162,0.9173302208413834,0.8076427296186846,3.4069811217459414,70787906274800,1462560047
Q1/2023,27105812022449,-0.25670000000000004,5214499851787,-0.3582,168427315160,-0.9157,158966581661,-0.9206,21266943546,-0.9853000000000001,53919016454485,-0.1355,43359007145864,-0.1561,10560009308621,-0.0395,24064349051004,-0.4067,11313106175626,-0.5379999999999999,5901250000000,,23953417403481,0.0983,14638792800000,1.0529000000000002,15.116484976508247,2.578858663539876,5.767090482816897,14.536424844234586,-0.9853000000000001,16362.762534756464,0.1924,0.0168,0.049100000000000005,0.0008,0.11699999999999999,0.0461,0.4939410519228507,1.291279080856683,7.231945579626061,388.9334282382437,136.6035877516508,259.561786066219,1.251,0.7187,-0.10830000000000001,2.5410890384933684,1.7993638759802615,0.9309035720724543,0.8231842502367012,4.499498284773037,71906970695100,1463010594
Q4/2022,30588381152474,-0.1536,7929508657513,0.07519999999999999,964210463949,-0.5243,933378274121,-0.5447,619040753469,-0.6038,55834209834075,-0.11349999999999999,44631140049888,-0.1413,11203069784187,0.0178,26000378316499,-0.34729999999999994,10688138631456,-0.5115,5901250000000,1.1316,23932581517576,0.1744,14638792800000,1.0529000000000002,13.486356797558349,2.9162459405674763,6.373848060541771,423.02214235107454,-0.8018000000000001,16344.440333739736,0.25920000000000004,0.042300000000000004,0.07490000000000001,0.0202,0.18510000000000001,0.069,0.5223594928398569,1.4947900737595612,8.673907909789,438.02126644115856,151.53452092634132,295.16065342460627,1.3330000000000002,0.6931999999999999,0.061399999999999996,2.6814462807153396,1.7501993716476993,0.72826103082471,0.5815326980633698,6.34533221625533,57218029595600,1463376716
Q3/2022,32011979847627,0.3156,7392024379589,0.2141,1647300567729,0.7056999999999999,1417840145809,0.4645,906245995691,0.1539,61281996808126,0.2225,50122470481874,0.4314,11159526326252,-0.2615,32001045196712,0.16699999999999998,16857380163191,0.19,5967500000000,0.5307,23313451611414,0.2396,14638792800000,1.0529000000000002,19.328405913247302,4.249057413588162,9.376907381603262,619.2841431618077,-0.4379,15921.344524076738,0.2309,0.0579,0.0849,0.028300000000000002,0.2396,0.0906,0.5313240334797071,1.624486224665466,9.767606894323533,422.0927821739414,144.4545445189011,287.4058445493638,1.6286,0.9790000000000001,0.2965,2.644999740956045,1.6140201445862323,0.6698098044710532,0.49721738253170716,6.254766917465934,62925198788000,1463376716
