NGÀY,GIÁ MỞ CỬA,GIÁ CAO NHẤT,GIÁ THẤP NHẤT,GIÁ ĐÓNG CỬA,THAY ĐỔI GIÁ,% THAY ĐỔI,KHỐI LƯỢNG
20/03/2023,18545.454545454544,18727.272727272724,18181.81818181818,18181.81818181818,-400,-0.019607843137254943,22988900
17/03/2023,19136.363636363636,19136.363636363636,18545.454545454544,18545.454545454544,-450,-0.021582733812949617,34214400
16/03/2023,19090.90909090909,19181.81818181818,18636.363636363636,18954.545454545452,-450,-0.021126760563380254,30247400
15/03/2023,18909.090909090908,19363.63636363636,18727.272727272724,19363.63636363636,1000,0.049261083743842304,27456500
14/03/2023,19136.363636363636,19181.81818181818,18363.636363636364,18454.545454545452,-800,-0.03791469194312791,30915700
13/03/2023,19136.363636363636,19454.545454545452,19000,19181.81818181818,-200,-0.009389671361502372,21069900
10/03/2023,19227.272727272724,19500,19090.90909090909,19363.63636363636,100,0.004716981132075526,22508300
09/03/2023,19272.727272727272,19590.90909090909,19272.727272727272,19272.727272727272,0,0,23570600
08/03/2023,19000,19272.727272727272,18909.090909090908,19272.727272727272,100,0.004739336492890933,16210400
07/03/2023,18727.272727272724,19409.090909090908,18681.81818181818,19181.81818181818,700,0.03431372549019618,29581700
06/03/2023,18772.727272727272,18954.545454545452,18545.454545454544,18545.454545454544,50,0.002457002457002533,11739800
03/03/2023,18909.090909090908,19181.81818181818,18500,18500,-250,-0.012135922330097082,21612500
02/03/2023,19090.90909090909,19181.81818181818,18727.272727272724,18727.272727272724,-300,-0.014354066985645897,9633300
01/03/2023,18181.81818181818,19000,18000,19000,900,0.04499999999999993,19455400
28/02/2023,18590.90909090909,18636.363636363636,18090.90909090909,18181.81818181818,-100,-0.00497512437810943,16329800
27/02/2023,18545.454545454544,18681.81818181818,18136.363636363636,18272.727272727272,-700,-0.033653846153846145,31386100
24/02/2023,19545.454545454544,19545.454545454544,18772.727272727272,18909.090909090908,-700,-0.032558139534883734,15160800
23/02/2023,19227.272727272724,19545.454545454544,18545.454545454544,19545.454545454544,300,0.014150943396226356,33590000
22/02/2023,19454.545454545452,20090.90909090909,19272.727272727272,19272.727272727272,-400,-0.01851851851851849,34304400
21/02/2023,20045.454545454544,20272.727272727272,19636.363636363636,19636.363636363636,-300,-0.013698630136986356,21439100
20/02/2023,19090.90909090909,19909.090909090908,19090.90909090909,19909.090909090908,900,0.04285714285714293,25741700
17/02/2023,19363.63636363636,19409.090909090908,19090.90909090909,19090.90909090909,-300,-0.014084507042253502,13693700
16/02/2023,19045.454545454544,19454.545454545452,18727.272727272724,19363.63636363636,500,0.024038461538461453,23914900
15/02/2023,18727.272727272724,19136.363636363636,18409.090909090908,18909.090909090908,200,0.009708737864077666,20076200
14/02/2023,18454.545454545452,19000,18409.090909090908,18727.272727272724,400,0.01980198019801982,17294600
13/02/2023,18545.454545454544,18545.454545454544,17954.545454545452,18363.636363636364,-300,-0.014634146341463428,18841800
10/02/2023,18818.181818181816,18909.090909090908,18318.181818181816,18636.363636363636,-100,-0.004854368932038833,15992000
09/02/2023,19090.90909090909,19318.181818181816,18727.272727272724,18727.272727272724,-250,-0.011990407673860948,16442900
08/02/2023,17954.545454545452,19181.81818181818,17954.545454545452,18954.545454545452,1100,0.055696202531645644,33812500
07/02/2023,19227.272727272724,19272.727272727272,17909.090909090908,17954.545454545452,-1400,-0.06619385342789597,43379400
06/02/2023,19181.81818181818,19227.272727272724,18681.81818181818,19227.272727272724,50,0.0023696682464455776,23062300
03/02/2023,19500,19590.90909090909,19090.90909090909,19181.81818181818,-200,-0.009389671361502372,21016300
02/02/2023,19272.727272727272,19727.272727272724,19181.81818181818,19363.63636363636,200,0.009478672985782088,25682600
01/02/2023,20181.81818181818,20590.90909090909,19090.90909090909,19181.81818181818,-1000,-0.04524886877828049,51905400
31/01/2023,19909.090909090908,20090.90909090909,19727.272727272724,20090.90909090909,350,0.016091954022988464,28400900
30/01/2023,19727.272727272724,20181.81818181818,19409.090909090908,19772.727272727272,250,0.011627906976744207,42541300
27/01/2023,19090.90909090909,19590.90909090909,18954.545454545452,19545.454545454544,350,0.016548463356973908,26574400
19/01/2023,19636.363636363636,19863.63636363636,18954.545454545452,19227.272727272724,-550,-0.025345622119815614,45480200
18/01/2023,20000,20045.454545454544,19590.90909090909,19727.272727272724,50,0.002309468822170979,26450200
17/01/2023,18590.90909090909,19681.81818181818,18590.90909090909,19681.81818181818,1400,0.06913580246913575,42049700
16/01/2023,18181.81818181818,18772.727272727272,18136.363636363636,18409.090909090908,300,0.015037593984962516,24891420
13/01/2023,18409.090909090908,18500,18090.90909090909,18136.363636363636,-100,-0.004987531172069848,20972700
12/01/2023,18272.727272727272,18409.090909090908,18090.90909090909,18227.272727272724,-150,-0.007425742574257432,23196900
11/01/2023,18181.81818181818,18681.81818181818,18090.90909090909,18363.636363636364,400,0.02020202020202011,25709300
10/01/2023,17818.181818181816,18272.727272727272,17454.545454545452,18000,200,0.010204081632652962,27271100
09/01/2023,18000,18272.727272727272,17727.272727272724,17818.181818181816,200,0.010309278350515427,16185000
06/01/2023,17909.090909090908,18272.727272727272,17454.545454545452,17636.363636363636,-400,-0.02020202020202022,19905100
05/01/2023,17636.363636363636,18181.81818181818,17409.090909090908,18000,400,0.020618556701030855,21722200
04/01/2023,17681.81818181818,18000,17545.454545454544,17636.363636363636,150,0.007792207792207684,20476000
03/01/2023,16636.363636363636,17500,16545.454545454544,17500,1250,0.06944444444444442,27990600
30/12/2022,16454.545454545452,16772.727272727272,16272.727272727272,16363.636363636362,0,0,15167800
29/12/2022,16636.363636363636,16818.181818181816,16227.272727272726,16363.636363636362,,,17469800
28/12/2022,16727.272727272724,16818.181818181816,16318.181818181816,16545.454545454544,,,15786200
27/12/2022,15545.454545454544,16590.90909090909,15545.454545454544,16590.90909090909,,,24390000
26/12/2022,16636.363636363636,16636.363636363636,15545.454545454544,15545.454545454544,,,36845000
23/12/2022,17136.363636363636,17181.81818181818,16454.545454545452,16681.81818181818,,,27380080
22/12/2022,17363.636363636364,17818.181818181816,17000,17181.81818181818,,,19345200
21/12/2022,17636.363636363636,17681.81818181818,16454.545454545452,17181.81818181818,,,27787200
20/12/2022,18000,18272.727272727272,17045.454545454544,17272.727272727272,,,45814800
19/12/2022,18727.272727272724,19318.181818181816,18181.81818181818,18181.81818181818,,,50135200
16/12/2022,17454.545454545452,18590.90909090909,17227.272727272724,18545.454545454544,,,55383800
15/12/2022,17363.636363636364,17863.636363636364,17363.636363636364,17590.90909090909,,,21206100
14/12/2022,17590.90909090909,17818.181818181816,17272.727272727272,17454.545454545452,,,34450300
13/12/2022,16909.090909090908,17272.727272727272,16590.90909090909,17272.727272727272,,,24634000
12/12/2022,17454.545454545452,17772.727272727272,16909.090909090908,16909.090909090908,,,35832500
09/12/2022,17181.81818181818,17681.81818181818,16818.181818181816,17454.545454545452,,,34844800
08/12/2022,17181.81818181818,17590.90909090909,16818.181818181816,17181.81818181818,,,30963600
07/12/2022,16363.636363636362,17409.090909090908,16090.90909090909,16590.90909090909,,,34739700
06/12/2022,18090.90909090909,18136.363636363636,16909.090909090908,16909.090909090908,,,66581300
05/12/2022,18000,18545.454545454544,17727.272727272724,18181.81818181818,,,50173800
02/12/2022,16363.636363636362,17681.81818181818,16181.81818181818,17681.81818181818,,,45683100
