NGÀY,GIÁ MỞ CỬA,GIÁ CAO NHẤT,GIÁ THẤP NHẤT,GIÁ ĐÓNG CỬA,THAY ĐỔI GIÁ,% THAY ĐỔI,KHỐI LƯỢNG
31/01/2023,60845.04667637489,60990.7833151207,59533.41692766262,60845.04667637489,-200,-0.002389486260453988,1724400
30/01/2023,61355.12491198522,61500.861550731024,60990.7833151207,60990.7833151207,-300,-0.0035714285714285587,914900
27/01/2023,61282.25659261231,62302.41306383297,61209.38827323941,61209.38827323941,100,0.0011918951132301459,1181700
19/01/2023,60480.70507951037,61355.12491198522,60407.83676013746,61136.519953866504,500,0.005995203836930418,1521136
18/01/2023,59824.89020515423,60772.17835700198,59606.28524703552,60772.17835700198,1400,0.017073170731707332,1106900
17/01/2023,59169.0753307981,59752.02188578133,59023.33869205229,59752.02188578133,1200,0.014851485148514865,1082800
16/01/2023,58367.52381769615,59023.33869205229,58076.05054020454,58877.60205330648,800,0.010000000000000009,574500
13/01/2023,58658.99709518777,59169.0753307981,58294.65549832325,58294.65549832325,-700,-0.008674101610904539,999000
12/01/2023,59023.33869205229,59387.68028891681,58440.39213706906,58804.73373393358,-200,-0.0024721878862793423,572500
11/01/2023,58586.12877581487,59460.54860828971,58586.12877581487,58950.47037267938,500,0.006218905472636926,1076900
10/01/2023,58804.73373393358,59241.943650171,58440.39213706906,58586.12877581487,100,0.001245330012453305,4045000
09/01/2023,58658.99709518777,58950.47037267938,58221.78717895035,58513.26045644196,0,0,518900
06/01/2023,58586.12877581487,59096.20701142519,58440.39213706906,58513.26045644196,-300,-0.003722084367245637,719400
05/01/2023,58440.39213706906,59387.68028891681,58440.39213706906,58731.86541456067,600,0.007500000000000062,1012600
04/01/2023,58877.60205330648,59023.33869205229,57784.57726271292,58294.65549832325,0,0,794300
03/01/2023,56035.737597763225,58294.65549832325,55962.86927839032,58294.65549832325,3100,0.04031209362808852,1535200
30/12/2022,55525.659362152895,56035.737597763225,55379.922723407086,56035.737597763225,700,0.009186351706036655,1128600
29/12/2022,55744.264320271606,56108.60591713613,55525.659362152895,55525.659362152895,,,891516
28/12/2022,56108.60591713613,56108.60591713613,55379.922723407086,55890.000959017416,,,589200
27/12/2022,55671.396000898705,56472.94751400065,55379.922723407086,55744.264320271606,,,1588616
26/12/2022,56618.68415274646,56910.15743023807,55671.396000898705,55671.396000898705,,,832500
23/12/2022,55671.396000898705,56837.28911086517,55525.659362152895,56837.28911086517,,,1823000
22/12/2022,56254.342555881936,56472.94751400065,55379.922723407086,56254.342555881936,,,1037800
21/12/2022,56254.342555881936,56400.079194627746,55161.317765288375,56254.342555881936,,,852236
20/12/2022,56254.342555881936,56254.342555881936,54942.712807169664,55817.13263964451,,,841200
19/12/2022,57055.89406898388,57055.89406898388,55817.13263964451,55817.13263964451,,,1026200
16/12/2022,56108.60591713613,56837.28911086517,55671.396000898705,56764.420791492266,,,1126900
15/12/2022,55671.396000898705,56910.15743023807,55671.396000898705,56618.68415274646,,,1197500
14/12/2022,56254.342555881936,56472.94751400065,55452.79104277999,55598.5276815258,,,1766100
13/12/2022,55525.659362152895,56327.21087525484,54796.976168423855,56254.342555881936,,,899700
12/12/2022,56545.81583337355,56983.02574961098,55671.396000898705,56108.60591713613,,,2540500
09/12/2022,55598.5276815258,56837.28911086517,55525.659362152895,56837.28911086517,,,987500
08/12/2022,56035.737597763225,57420.2356658484,55088.44944591547,56108.60591713613,,,1298700
07/12/2022,55307.054404034185,55817.13263964451,54505.502890932235,55744.264320271606,,,1098800
06/12/2022,57055.89406898388,57493.10398522131,55379.922723407086,55379.922723407086,,,1537700
05/12/2022,56837.28911086517,57565.97230459421,56400.079194627746,57055.89406898388,,,1216400
02/12/2022,54432.634571559334,56618.68415274646,53922.556335949004,56400.079194627746,,,2901400
01/12/2022,54724.107849050946,55234.186084661276,53995.424655321905,54432.634571559334,,,1776500
30/11/2022,54286.897932813525,54578.371210305144,53558.214739084484,54359.766252186426,,,1048500
29/11/2022,54578.371210305144,54578.371210305144,53193.87314221996,54141.161294067715,,,1143800
28/11/2022,52756.66322598254,54286.897932813525,52683.79490660963,54141.161294067715,,,1283800
25/11/2022,51445.03347727027,52465.18994849092,51372.16515789736,52465.18994849092,,,1467400
24/11/2022,50862.08692228703,51736.50675476188,50570.61364479542,51372.16515789736,,,916400
23/11/2022,51007.82356103284,51736.50675476188,50789.21860291413,51372.16515789736,,,465900
22/11/2022,51007.82356103284,52465.18994849092,50352.00868667671,51372.16515789736,,,1196300
21/11/2022,50643.48196416832,52319.45330974511,50643.48196416832,51080.69188040575,,,840500
18/11/2022,51080.69188040575,52465.18994849092,50424.87700604961,52100.8483516264,,,1261700
17/11/2022,50497.74532542251,52465.18994849092,47000.06599552312,51736.50675476188,,,2082500
16/11/2022,44668.27977559019,51007.82356103284,44668.27977559019,50497.74532542251,,,3318000
15/11/2022,51007.82356103284,51007.82356103284,48020.22246674378,48020.22246674378,,,9108949
14/11/2022,52465.18994849092,52756.66322598254,51007.82356103284,51590.77011601607,,,1639000
11/11/2022,53266.741461592865,53631.083058457385,52465.18994849092,53048.136503474154,,,1446800
10/11/2022,53558.214739084484,53703.95137783029,50352.00868667671,53193.87314221996,,,2988600
09/11/2022,53412.478100338674,54141.161294067715,53412.478100338674,53922.556335949004,,,897700
08/11/2022,52100.8483516264,53849.6880165761,52027.9800322535,53412.478100338674,,,1665000
07/11/2022,52902.39986472835,53922.556335949004,52902.39986472835,52902.39986472835,,,2036000
04/11/2022,53922.556335949004,53922.556335949004,52100.8483516264,53121.00482284706,,,2722300
03/11/2022,54286.897932813525,55161.317765288375,53703.95137783029,53995.424655321905,,,672400
02/11/2022,54796.976168423855,55379.922723407086,53922.556335949004,53922.556335949004,,,978200
01/11/2022,55598.5276815258,55962.86927839032,54651.239529678045,55015.581126542565,,,611500
31/10/2022,54651.239529678045,55379.922723407086,53703.95137783029,55088.44944591547,,,1084700
28/10/2022,55598.5276815258,55598.5276815258,54432.634571559334,54651.239529678045,,,925800
27/10/2022,53995.424655321905,55525.659362152895,53703.95137783029,55234.186084661276,,,965900
26/10/2022,54286.897932813525,54286.897932813525,52975.26818410125,53776.819697203195,,,675100
25/10/2022,52027.9800322535,54286.897932813525,51809.37507413479,53339.60978096577,,,1564600
24/10/2022,53849.6880165761,54286.897932813525,51736.50675476188,51809.37507413479,,,3214200
21/10/2022,56618.68415274646,56618.68415274646,53849.6880165761,53849.6880165761,,,2505400
20/10/2022,55234.186084661276,57201.63070772969,54869.844487796756,56691.55247211936,,,1817900
19/10/2022,54578.371210305144,55525.659362152895,54432.634571559334,55015.581126542565,,,1766700
18/10/2022,53922.556335949004,54869.844487796756,53922.556335949004,54578.371210305144,,,900300
17/10/2022,53558.214739084484,53849.6880165761,52902.39986472835,53776.819697203195,,,730920
14/10/2022,54214.02961344062,54286.897932813525,53631.083058457385,53922.556335949004,,,844200
13/10/2022,52610.92658723673,53193.87314221996,52100.8483516264,53193.87314221996,,,959200
12/10/2022,51736.50675476188,53412.478100338674,51736.50675476188,52756.66322598254,,,1463100
11/10/2022,53922.556335949004,53922.556335949004,51736.50675476188,51736.50675476188,,,2109700
10/10/2022,53558.214739084484,55015.581126542565,52538.05826786383,53922.556335949004,,,1795400
07/10/2022,55525.659362152895,55525.659362152895,53922.556335949004,53922.556335949004,,,2134000
06/10/2022,57493.10398522131,57493.10398522131,55744.264320271606,55744.264320271606,,,1266700
05/10/2022,57565.97230459421,57930.31390145873,57128.76238835679,57128.76238835679,,,1066835
04/10/2022,56837.28911086517,57565.97230459421,56254.342555881936,56472.94751400065,,,2066000
03/10/2022,58003.18222083163,58513.26045644196,55671.396000898705,56108.60591713613,,,2267300
30/09/2022,56108.60591713613,58877.60205330648,56035.737597763225,58658.99709518777,,,3021900
29/09/2022,58148.91885957744,58367.52381769615,56108.60591713613,56108.60591713613,,,1303900
28/09/2022,58367.52381769615,58586.12877581487,56837.28911086517,56837.28911086517,,,2048400
27/09/2022,59752.02188578133,59752.02188578133,58658.99709518777,58658.99709518777,,,1102900
26/09/2022,59387.68028891681,59752.02188578133,58513.26045644196,59387.68028891681,,,2124340
23/09/2022,60553.57339888327,60553.57339888327,59824.89020515423,60043.49516327294,,,1189800
22/09/2022,59752.02188578133,60480.70507951037,59679.15356640842,60407.83676013746,,,1192400
21/09/2022,60699.31003762908,60699.31003762908,59970.62684390004,59970.62684390004,,,775400
20/09/2022,60553.57339888327,61063.6516344936,59970.62684390004,60772.17835700198,,,1976300
19/09/2022,60116.36348264585,60917.91499574779,59679.15356640842,60553.57339888327,,,2033700
16/09/2022,60990.7833151207,61136.519953866504,60116.36348264585,60116.36348264585,,,1360100
15/09/2022,61573.72987010393,61573.72987010393,60990.7833151207,60990.7833151207,,,959600
14/09/2022,60845.04667637489,61573.72987010393,60845.04667637489,61209.38827323941,,,1474901
13/09/2022,61938.07146696845,62156.676425087164,61427.99323135812,61646.598189476834,,,1277702
12/09/2022,62010.939786341354,62083.80810571426,61427.99323135812,61646.598189476834,,,767000
09/09/2022,61646.598189476834,61938.07146696845,61427.99323135812,61427.99323135812,,,1145400
08/09/2022,61282.25659261231,61938.07146696845,61063.6516344936,61427.99323135812,,,1299800
07/09/2022,62302.41306383297,62593.886341324585,61209.38827323941,61209.38827323941,,,2318200
06/09/2022,62666.754660697494,62958.227938189106,62521.018021951684,62521.018021951684,,,1593900
05/09/2022,63031.096257562014,63176.832896307824,62593.886341324585,62812.4912994433,,,1110900
31/08/2022,62521.018021951684,63395.437854426535,62521.018021951684,63103.964576934915,,,1350100
30/08/2022,63031.096257562014,63395.437854426535,62666.754660697494,62958.227938189106,,,1303200
29/08/2022,63395.437854426535,63395.437854426535,61719.46650884974,63031.096257562014,,,2541100
26/08/2022,62958.227938189106,63978.384409409766,62885.359618816205,63541.174493172344,,,1956600
25/08/2022,62812.4912994433,63176.832896307824,62666.754660697494,62885.359618816205,,,1164800
24/08/2022,63031.096257562014,63249.701215680725,62739.622980070395,62812.4912994433,,,1067000
23/08/2022,62018.47788691975,62666.75465925689,62018.47788691975,62666.75465925689,,,1113300
22/08/2022,62378.63164932927,62882.846916702605,61874.41638195594,62522.69315429308,,,1662100
19/08/2022,63387.062184075934,63747.215946485456,62090.508639401654,62594.72390677498,,,2101600
18/08/2022,63315.03143159403,64611.58497626831,63315.03143159403,63603.15444152165,,,3352900
17/08/2022,64107.36970889498,64179.400461376885,63387.062184075934,63603.15444152165,,,1506200
16/08/2022,64035.33895641307,64395.4927188226,63459.09293655784,63891.27745144926,,,1415800
15/08/2022,62378.63164932927,64179.400461376885,62378.63164932927,64035.33895641307,,,3330000
12/08/2022,61730.35487699213,62306.60089684737,61730.35487699213,62306.60089684737,,,1298500
11/08/2022,62090.508639401654,62522.69315429308,61730.35487699213,61946.44713443785,,,2535800
10/08/2022,62162.539391883554,62450.662401811176,61946.44713443785,61946.44713443785,,,1189100
09/08/2022,61946.44713443785,63026.90842166641,61730.35487699213,62090.508639401654,,,2772500
08/08/2022,61874.41638195594,62234.57014436546,61442.23186706451,61946.44713443785,,,1670200
05/08/2022,62018.47788691975,62810.8161642207,61658.324124510225,61802.38562947403,,,2275100
04/08/2022,61298.170362100704,62378.63164932927,61154.1088571369,62018.47788691975,,,3299500
03/08/2022,61226.1396096188,61370.20111458261,60649.89358976357,61082.07810465499,,,2443800
02/08/2022,60505.83208479975,61298.170362100704,60145.67832239023,61226.1396096188,,,1879700
01/08/2022,60505.83208479975,60649.89358976357,59857.55531246262,60505.83208479975,,,2404100
29/07/2022,61298.170362100704,61370.20111458261,60145.67832239023,60145.67832239023,,,2143800
28/07/2022,61370.20111458261,61802.38562947403,59857.55531246262,61154.1088571369,,,2335900
27/07/2022,60938.01659969118,61370.20111458261,60793.955094727375,61370.20111458261,,,1271232
26/07/2022,61946.44713443785,61946.44713443785,61082.07810465499,61082.07810465499,,,1440400
25/07/2022,62666.75465925689,62666.75465925689,61298.170362100704,61514.26261954642,,,2245900
22/07/2022,62234.57014436546,62306.60089684737,61298.170362100704,61298.170362100704,,,2190600
21/07/2022,61874.41638195594,61874.41638195594,60865.985847209275,61226.1396096188,,,2512600
20/07/2022,61226.1396096188,61874.41638195594,60505.83208479975,61154.1088571369,,,4169280
19/07/2022,59713.4938074988,59785.52455998071,59209.27854012547,59785.52455998071,,,2342800
18/07/2022,59641.4630550169,60865.985847209275,59281.30929260738,59785.52455998071,,,1364900
15/07/2022,60505.83208479975,60505.83208479975,59209.27854012547,59209.27854012547,,,1802200
14/07/2022,59641.4630550169,60145.67832239023,59209.27854012547,59641.4630550169,,,2203500
13/07/2022,60505.83208479975,60505.83208479975,59425.37079757119,59425.37079757119,,,1764700
12/07/2022,59641.4630550169,60145.67832239023,59569.432302534995,60145.67832239023,,,918300
11/07/2022,60938.01659969118,60938.01659969118,59641.4630550169,59641.4630550169,,,1398800
08/07/2022,60433.80133231785,60505.83208479975,59857.55531246262,60217.70907487214,,,1937500
07/07/2022,60433.80133231785,60938.01659969118,59857.55531246262,59857.55531246262,,,2486500
06/07/2022,60577.86283728166,61874.41638195594,60145.67832239023,60145.67832239023,,,3756400
05/07/2022,63243.00067911213,63243.00067911213,61514.26261954642,61514.26261954642,,,2122800
04/07/2022,63747.215946485456,63747.215946485456,61946.44713443785,62450.662401811176,,,1005500
01/07/2022,62666.75465925689,63963.30820393117,61082.07810465499,63387.062184075934,,,2766500
30/06/2022,64467.5234713045,64755.64648123212,62090.508639401654,62090.508639401654,,,2026200
29/06/2022,64035.33895641307,64827.67723371402,63531.12368903974,64827.67723371402,,,2808800
28/06/2022,64467.5234713045,64971.738738677835,62810.8161642207,64611.58497626831,,,3878200
27/06/2022,62234.57014436546,63315.03143159403,61874.41638195594,62306.60089684737,,,2519100
24/06/2022,62018.47788691975,63243.00067911213,61586.293372028325,61586.293372028325,,,931400
23/06/2022,60505.83208479975,62522.69315429308,60289.73982735404,61586.293372028325,,,3422125
22/06/2022,64683.615728750214,65115.80024364164,60793.955094727375,60865.985847209275,,,3426300
21/06/2022,66556.41529327973,67348.75357058068,64107.36970889498,64179.400461376885,,,3188800
20/06/2022,67348.75357058068,68069.06109539972,65764.07701597878,66268.29228335212,,,2667500
17/06/2022,65043.769491159735,66700.47679824354,64107.36970889498,66268.29228335212,,,4164800
16/06/2022,65547.98475853307,67564.84582802639,64971.738738677835,66268.29228335212,,,3387500
15/06/2022,65259.86174860545,65259.86174860545,63387.062184075934,65187.83099612354,,,2866700
14/06/2022,61946.44713443785,64755.64648123212,61586.293372028325,64179.400461376885,,,2895400
13/06/2022,63387.062184075934,65403.92325356926,61946.44713443785,62090.508639401654,,,3835600
10/06/2022,67450.25145085611,68223.49066501937,65427.93350612146,65427.93350612146,,,4131600
09/06/2022,68699.33018142753,68937.24993963161,67390.7715113051,68580.3703023255,,,2415400
08/06/2022,69175.16969783569,69948.40891199894,68104.53078591733,68401.93048367243,,,3038600
07/06/2022,67033.89187399899,68758.81012097855,64595.21435240719,68758.81012097855,,,6026500
