NGÀY,GIÁ MỞ CỬA,GIÁ CAO NHẤT,GIÁ THẤP NHẤT,GIÁ ĐÓNG CỬA,THAY ĐỔI GIÁ,% THAY ĐỔI,KHỐI LƯỢNG
31/05/2023,60750.24021672205,60750.24021672205,60113.635903073766,60113.635903073766,-400,-0.006015037593984918,1536600
30/05/2023,61023.07063685703,61295.901056992014,60477.409796587075,60477.409796587075,-600,-0.008941877794336861,3248000
29/05/2023,61204.95758361369,61568.73147712699,61023.07063685703,61023.07063685703,0,0,2348900
26/05/2023,61295.901056992014,61841.56189726197,61023.07063685703,61023.07063685703,0,0,2118800
25/05/2023,60204.57937645209,61386.84453037034,60022.69242969544,61023.07063685703,800,0.012066365007541435,1970600
24/05/2023,61023.07063685703,61295.901056992014,60113.635903073766,60295.52284983042,-700,-0.010447761194029903,2350000
23/05/2023,61841.56189726197,62205.33579077527,60932.127163478704,60932.127163478704,-1200,-0.017595307917888547,2935700
22/05/2023,62478.166210910254,62750.99663104524,62023.448844018625,62023.448844018625,-400,-0.005830903790087438,1698000
19/05/2023,63114.77052455854,63205.713997936866,62387.22273753193,62387.22273753193,-600,-0.00867052023121384,1329500
18/05/2023,62750.99663104524,63660.431364828495,62296.2792641536,62932.883577801884,200,0.0028985507246377384,2622200
17/05/2023,63387.60094469352,63387.60094469352,62569.10968428858,62750.99663104524,-700,-0.010043041606886627,1993000
16/05/2023,62750.99663104524,63387.60094469352,62750.99663104524,63387.60094469352,700,0.010144927536231974,1947400
15/05/2023,63569.487891450175,63569.487891450175,62750.99663104524,62750.99663104524,-600,-0.008620689655172376,2105600
12/05/2023,64024.205258341804,64024.205258341804,63205.713997936866,63296.65747131519,-400,-0.005714285714285672,1214100
11/05/2023,64115.14873172013,64478.922625233434,63660.431364828495,63660.431364828495,-500,-0.007092198581560294,767500
10/05/2023,64387.97915185511,64660.80957199009,64115.14873172013,64115.14873172013,-200,-0.0028288543140028155,1451601
09/05/2023,64387.97915185511,64569.86609861176,64115.14873172013,64297.03567847679,300,0.0042613636363635354,2985200
08/05/2023,62750.99663104524,64024.205258341804,62750.99663104524,64024.205258341804,1600,0.023255813953488413,1897300
05/05/2023,62387.22273753193,62932.883577801884,62387.22273753193,62569.10968428858,200,0.00291545189504383,1786200
04/05/2023,63660.431364828495,63660.431364828495,62205.33579077527,62387.22273753193,-1400,-0.020000000000000018,3172800
28/04/2023,63478.54441807185,63842.31831158515,63387.60094469352,63660.431364828495,500,0.007194244604316502,2136300
27/04/2023,64569.86609861176,64569.86609861176,63205.713997936866,63205.713997936866,-1500,-0.021126760563380254,1369100
26/04/2023,63660.431364828495,64569.86609861176,63660.431364828495,64569.86609861176,1100,0.01573676680972813,5145618
25/04/2023,64115.14873172013,64933.63999212507,63478.54441807185,63569.487891450175,-600,-0.008510638297872353,1370200
24/04/2023,64569.86609861176,64660.80957199009,63842.31831158515,64115.14873172013,-400,-0.005641748942172065,1851900
21/04/2023,65479.30083239503,65479.30083239503,64387.97915185511,64478.922625233434,-1000,-0.013908205841446475,1643300
20/04/2023,65570.24430577335,66024.96167266498,65297.41388563837,65388.3573590167,-100,-0.001388888888888884,1322300
19/04/2023,66479.67903955662,66479.67903955662,65479.30083239503,65479.30083239503,-1000,-0.013698630136986356,816300
18/04/2023,65297.41388563837,66388.7355661783,65297.41388563837,66388.7355661783,1300,0.018131101813110284,1820300
17/04/2023,66206.84861942164,66297.79209279997,65206.470412260045,65206.470412260045,-1100,-0.015109890109890056,1365400
14/04/2023,66934.39640644826,67025.33987982657,66206.84861942164,66206.84861942164,-700,-0.00952380952380949,1294000
13/04/2023,67571.00072009653,67661.94419347486,66843.45293306993,66843.45293306993,-800,-0.010767160161507361,1748200
12/04/2023,67661.94419347486,67661.94419347486,67298.17029996155,67571.00072009653,-100,-0.0013440860215053752,979100
11/04/2023,67571.00072009653,67752.88766685319,67389.11377333988,67661.94419347486,0,0,782800
10/04/2023,67934.77461360984,67934.77461360984,67661.94419347486,67661.94419347486,-300,-0.004016064257028162,832700
07/04/2023,67661.94419347486,67934.77461360984,67571.00072009653,67934.77461360984,400,0.0053835800807537915,794400
06/04/2023,67661.94419347486,67843.83114023152,67571.00072009653,67571.00072009653,-200,-0.0026845637583892135,967300
05/04/2023,67480.0572467182,68025.71808698817,67389.11377333988,67752.88766685319,300,0.0040431266846361336,963400
