NGÀY,GIÁ MỞ CỬA,GIÁ CAO NHẤT,GIÁ THẤP NHẤT,GIÁ ĐÓNG CỬA,THAY ĐỔI GIÁ,% THAY ĐỔI,KHỐI LƯỢNG
08/08/2022,61614.213274311966,61810.74983978026,61221.14014337536,61810.74983978026,,,3369300
05/08/2022,61810.74983978026,62400.35953618516,61515.94499157781,61614.213274311966,,,3892800
04/08/2022,61122.871860641215,61909.01812251441,61024.603577907066,61614.213274311966,,,4744300
03/08/2022,60926.33529517291,61122.871860641215,60238.45731603386,60729.79872970461,,,3734700
02/08/2022,60729.79872970461,61417.67670884366,60238.45731603386,60926.33529517291,,,2152500
01/08/2022,59943.652467831416,60828.06701243876,58960.969640489915,60238.45731603386,,,4232500
29/07/2022,61319.40842610951,61319.40842610951,59943.652467831416,59943.652467831416,,,4317000
28/07/2022,61909.01812251441,61909.01812251441,60926.33529517291,60926.33529517291,,,3253400
27/07/2022,59059.237923224064,61909.01812251441,59059.237923224064,61024.603577907066,,,3654000
26/07/2022,62793.432667121764,62793.432667121764,61712.481557046114,61909.01812251441,,,2384400
25/07/2022,63677.84721172911,64660.53003907061,61614.213274311966,62203.822970716865,,,5874900
22/07/2022,63776.11549446326,65643.21286641211,63088.23751532421,63383.04236352666,,,6409100
21/07/2022,60140.18903329971,63383.04236352666,60140.18903329971,62989.96923259006,,,5893300
20/07/2022,58174.82337861672,61909.01812251441,57192.14055127522,60140.18903329971,,,7993100
19/07/2022,60140.18903329971,60140.18903329971,58469.628226819164,58960.969640489915,,,2429700
18/07/2022,60434.99388150217,61810.74983978026,59157.50620595822,59943.652467831416,,,2540800
15/07/2022,61712.481557046114,62105.55468798271,60434.99388150217,60434.99388150217,,,3080300
14/07/2022,61810.74983978026,62891.70094985591,61221.14014337536,61515.94499157781,,,2134700
13/07/2022,62891.70094985591,63088.23751532421,60828.06701243876,62498.62781891931,,,3311900
12/07/2022,63677.84721172911,63677.84721172911,62891.70094985591,63284.77408079251,,,1606300
11/07/2022,63677.84721172911,63776.11549446326,62891.70094985591,63383.04236352666,,,1740900
08/07/2022,63579.57892899496,65348.40801820966,63284.77408079251,63874.38377719741,,,2586800
07/07/2022,62989.96923259006,63874.38377719741,62793.432667121764,62891.70094985591,,,1590000
06/07/2022,64365.72519086816,65151.871452741354,62891.70094985591,62891.70094985591,,,2590800
05/07/2022,66625.8956937536,66625.8956937536,62891.70094985591,64365.72519086816,,,3983400
04/07/2022,68787.7979139049,68886.06619663905,65446.67630094381,66625.8956937536,,,5181500
01/07/2022,70360.0904376513,70360.0904376513,67608.5785210951,69082.60276210736,,,3285200
30/06/2022,71834.11467866355,71834.11467866355,69967.0173067147,70261.82215491714,,,2713200
29/06/2022,71539.3098304611,72718.5292232709,69868.74902398055,71735.8463959294,,,4061200
28/06/2022,69770.4807412464,71637.57811319525,69770.4807412464,71539.3098304611,,,4788800
27/06/2022,70458.35872038545,71244.50498225864,69868.74902398055,70261.82215491714,,,3160200
24/06/2022,72227.18780960015,72227.18780960015,70163.553872183,70654.89528585375,,,3516400
23/06/2022,68787.7979139049,72227.18780960015,68591.2613484366,71244.50498225864,,,4908000
22/06/2022,74290.8217470173,74290.8217470173,68001.65165203171,68591.2613484366,,,4667200
21/06/2022,73701.21205061239,74487.3583124856,69770.4807412464,72227.18780960015,,,3553300
20/06/2022,76649.2605326369,76649.2605326369,72325.4560923343,72620.26094053674,,,4804900
17/06/2022,77631.9433599784,77631.9433599784,74978.69972615634,76354.45568443445,,,5145600
16/06/2022,77631.9433599784,77631.9433599784,76256.18740170028,77631.9433599784,,,6715400
15/06/2022,71244.50498225864,72571.12679916967,70753.1635685879,72571.12679916967,,,3570700
14/06/2022,68050.78579339878,70900.56599268912,67805.1150865634,70507.49286175253,,,2786200
13/06/2022,71244.50498225864,72472.85851643552,68787.7979139049,68787.7979139049,,,4129500
10/06/2022,75666.57770529539,76157.91911896614,73701.21205061239,73701.21205061239,,,2042200
09/06/2022,75371.77285709295,76157.91911896614,74339.95588838437,75076.9680088905,,,1340200
08/06/2022,75813.98012939662,77582.80921861132,75371.77285709295,75371.77285709295,,,2256200
07/06/2022,75666.57770529539,75666.57770529539,73209.87063694165,75175.23629162465,,,1845100
06/06/2022,75177.45955383571,76397.8728582811,75177.45955383571,75519.17527908042,,,2317240
03/06/2022,72102.01802663335,75323.90915036916,72102.01802663335,74786.9272964132,,,1839100
02/06/2022,71516.21964049956,73468.88092761218,71028.0543187214,72102.01802663335,,,2058300
01/06/2022,70735.1551256545,71760.30230138864,70295.80633605417,71028.0543187214,,,1087400
31/05/2022,70881.60472218796,70881.60472218796,69807.64101427601,70735.1551256545,,,1258200
30/05/2022,71613.85270485519,72004.38496227772,70002.90714298729,70881.60472218796,,,1613800
27/05/2022,67952.61279151903,71711.48576921082,67952.61279151903,71613.85270485519,,,2550700
26/05/2022,68343.14504894156,68587.22770983064,66390.48376182895,67854.9797271634,,,1206600
25/05/2022,65609.41924698389,69075.3930316088,65414.15311827263,67854.9797271634,,,1558000
24/05/2022,63900.840620760355,64925.98779649448,63363.85876680439,64925.98779649448,,,577700
23/05/2022,65902.31844005079,65902.31844005079,63461.49183116002,63852.02408858254,,,1137200
20/05/2022,64681.905135605404,66292.85069747332,64437.822474716326,65414.15311827263,,,945300
19/05/2022,63461.49183116002,65170.070457383554,63119.77610591531,64925.98779649448,,,839200
18/05/2022,64291.37287818288,65267.70352173919,63363.85876680439,65170.070457383554,,,805600
17/05/2022,60971.848690091436,64242.55634600506,59556.16925693479,64242.55634600506,,,1055800
16/05/2022,64681.905135605404,64681.905135605404,59165.636999512266,60044.334578712944,,,1364200
13/05/2022,65609.41924698389,65951.13497222861,61069.481754447064,61069.481754447064,,,3596500
12/05/2022,68294.32851676374,68294.32851676374,65609.41924698389,65609.41924698389,,,1833900
11/05/2022,68440.77811329719,68831.31037071972,66976.28214796273,68831.31037071972,,,1562400
10/05/2022,65902.31844005079,68391.96158111938,64925.98779649448,68391.96158111938,,,2623800
09/05/2022,70393.4394004098,70442.25593258762,66585.7498905402,66585.7498905402,,,2994900
06/05/2022,71516.21964049956,72687.81641276713,71320.95351178829,71565.03617267737,,,1376700
05/05/2022,73468.88092761218,73468.88092761218,70832.78819001015,72931.89907365621,,,1718900
04/05/2022,73224.7982667231,73957.04624939033,72492.55028405586,72980.71560583402,,,1265800
29/04/2022,70881.60472218796,73224.7982667231,70881.60472218796,72834.26600930057,,,2917300
28/04/2022,72004.38496227772,72736.63294494494,70686.3385934767,70783.97165783233,,,2231600
27/04/2022,71272.13697961048,72004.38496227772,69807.64101427601,71857.93536574427,,,2399300
26/04/2022,68831.31037071972,73664.14705632343,67854.9797271634,72638.99988058931,,,3869650
25/04/2022,75177.45955383571,75812.07447214732,70735.1551256545,70735.1551256545,,,4170517
22/04/2022,76446.68939045891,76641.95551917018,70832.78819001015,76056.1571330364,,,4639300
21/04/2022,75275.09261819134,76886.03818005926,75031.00995730227,75909.70753650295,,,2304500
20/04/2022,75714.44140779169,77813.55229143775,75079.82648948008,76153.79019739202,,,2200700
19/04/2022,77960.00188797119,78643.43333846061,75665.62487561387,76153.79019739202,,,4081200
18/04/2022,78594.6168062828,79082.78212806095,77667.1026949043,78204.08454886026,,,2933800
15/04/2022,76886.03818005926,79033.96559588313,76739.58858352581,78204.08454886026,,,2959800
14/04/2022,76251.42326174765,79473.31438548346,75665.62487561387,77862.36882361556,,,2992800
13/04/2022,73712.96358850125,76641.95551917018,73468.88092761218,76251.42326174765,,,12958400
12/04/2022,73224.7982667231,74542.84463552412,71272.13697961048,74542.84463552412,,,4276300
08/04/2022,75665.62487561387,75665.62487561387,73224.7982667231,73224.7982667231,,,3040400
07/04/2022,78008.81842014901,78155.26801668246,74982.19342512445,75665.62487561387,,,6882800
06/04/2022,75177.45955383571,79082.78212806095,74884.56036076882,77520.65309837085,,,2980900
05/04/2022,74933.37689294663,76446.68939045891,74689.29423205755,75763.2579399695,,,1390100
04/04/2022,77374.2035018374,77471.83656619304,75665.62487561387,75665.62487561387,,,1740500
01/04/2022,72004.38496227772,76153.79019739202,71809.11883356645,76153.79019739202,,,4330400
31/03/2022,70295.80633605417,72492.55028405586,69563.55835338694,71174.50391525486,,,2019700
30/03/2022,71028.0543187214,71711.48576921082,68391.96158111938,70491.07246476544,,,1966700
29/03/2022,71028.0543187214,72883.08254147839,70295.80633605417,71516.21964049956,,,3220500
28/03/2022,67952.61279151903,70344.62286823199,67806.1631949856,70295.80633605417,,,4758517
25/03/2022,65755.86884351734,68538.41117765282,65267.70352173919,67806.1631949856,,,3972700
24/03/2022,65902.31844005079,65902.31844005079,64925.98779649448,65414.15311827263,,,1093000
