CHỈ TIÊU,    Doanh thu thuần,        Tăng trưởng doanh thu,    Lợi nhuận gộp,        Tăng trưởng lợi nhuận gộp,    Lợi nhuận thuần từ HĐKD,        Tăng trưởng lợi nhuận thuần,    Lợi nhuận trước thuế,        Tăng trưởng lợi nhuận trước thuế,    Lợi nhuận sau thuế của Cổ đông công ty mẹ,        Tăng trưởng lợi nhuận sau thuế,    Tổng tài sản,        Tăng trưởng Tổng tài sản,    Tài sản ngắn hạn,        Tăng trưởng tài sản ngắn hạn,    Tài sản dài hạn,        Tăng trưởng tài sản dài hạn,    Nợ ngắn hạn,        Tăng trưởng nợ ngắn hạn,        Vay và nợ thuê tài chính ngắn hạn,            Tăng trưởng vay và nợ thuê tài chính ngắn hạn,    Nợ dài hạn,        Tăng trưởng Nợ dài hạn,    Vốn chủ sở hữu,        Tăng trưởng vốn chủ sở hữu,    Vốn góp cổ phần,        Tăng trưởng vốn góp cổ phần,    P/E,    P/B,    EV/EBITDA,    EPS (VNĐ/CP),        Tăng trưởng EPS,    Giá trị sổ sách (VNĐ/CP),    Biên lợi nhuận gộp,    Biên EBIT,    Biên EBITDA,    Biên lợi nhuận ròng,    ROE LTM,    ROA LTM,    Vòng quay tài sản (vòng),    Hiệu suất sử dụng tài sản cố định,    Số ngày thu tiền khách hàng (ngày),    Số ngày xử lý hàng tồn kho (ngày),    Số ngày phải trả nhà cung cấp (ngày),    Vòng quay tiền mặt (ngày),    Nợ phải trả / Vốn chủ sở hữu,"    Vay và nợ thuê tài chính ngắn hạn, dài hạn / Vốn chủ sở hữu",    Nợ vay ròng / Vốn chủ sở hữu,    Tổng tài sản / Vốn chủ sở hữu,    Khả năng thanh toán tổng quát,    Khả năng thanh toán nhanh,    Khả năng thanh toán tức thời,    Khả năng thanh toán lãi vay,    Vốn hóa (Tỷ đồng),    Số lượng cổ phiếu lưu hành (Triệu CP)
Q2/2022,17834053000000,-0.1595,4967440000000,0.0248,1269508000000,0.1099,1261187000000,0.1045,980911000000,0.2397,125259949000000,0.0378,36815333000000,0.0703,88444616000000,0.024900000000000002,52344059000000,0.373,30751359000000,0.48469999999999996,34119650000000,-0.3328,38796240000000,0.2341,14237248000000,0.20600000000000002,16.480188805735448,5.978382446469459,9.452365900284072,688.975152861408,0.027999999999999997,20510.095313835667,0.2785,0.1309,0.1941,0.0681,0.33649999999999997,0.09609999999999999,0.14293310482484714,0.28031385124325364,78.5151471177079,381.7513855433439,204.321824049577,255.94470861147477,2.2287,1.4659,1.1989,3.502015044192006,1.448699696655391,0.4403955375336865,0.19794704877586966,3.2241124976718196,112047140422100,1423724783
Q1/2022,18189336000000,-0.0895,5089107000000,0.1796,2027556000000,3.3763,2073766000000,3.2577999999999996,1595880000000,7.5173000000000005,124284102000000,0.069,38346182000000,0.22399999999999998,85937920000000,0.0118,38734533000000,0.0254,19182679000000,-0.09630000000000001,48811125000000,-0.0806,36738444000000,0.4461,11805347000000,0.005,20.43181738979937,5.355602855903551,10.124888658828336,1120.9188875937407,6.0624,19306.70824039452,0.2798,0.1779,0.2371,0.1042,0.3751,0.0969,0.1452952497466696,0.28759937838319105,72.29104940939021,361.7111845907427,211.90263219826159,222.0996018018713,2.3829,1.5906,1.2385,3.870886847539837,1.4196489562052295,0.6504581583570402,0.33397320163896127,3.713293523513482,156467353651700,1423724783
Q4/2021,23827803000000,0.1032,6877246000000,0.3188,7929270000000,9.629,7996802000000,7.2162,6436813000000,23.2692,126093471000000,0.0895,43630176000000,0.466,82463295000000,-0.0409,34547836000000,-0.11130000000000001,18805727000000,-0.1659,49208983000000,-0.0506,42336652000000,0.6914,11805347000000,0.005,73.92859104669228,8.216212370914866,15.224875113846476,4543.713179853758,19.124100000000002,23161.103384135044,0.28859999999999997,0.3834,0.4303,0.2988,0.2999,0.08349999999999999,0.19101214761287172,0.3570748030842359,55.62507053210067,285.80630211738765,177.8852273114093,163.54614533807901,1.9784,1.3741999999999999,0.8395,3.589743950188261,1.5054711067763928,0.8920033370541646,0.6552530526079839,9.010125420940517,168580347544000,1416641576
Q3/2021,23604809000000,0.1677,6096188000000,0.26530000000000004,1736820000000,7.2698,1863066000000,0.6931,1147456000000,0.34759999999999996,123396452000000,0.1293,36888542000000,0.4424,86507910000000,0.0337,39858448000000,0.0641,20255949000000,-0.069,51171289000000,0.18420000000000003,32366715000000,0.1319,11805347000000,0.005,75.10246515655447,7.377472524803229,15.71318804685128,971.9799068810423,0.34090000000000004,18226.15984588109,0.2583,0.128,0.17670000000000002,0.0672,0.11699999999999999,0.030699999999999998,0.19340804338327047,0.333391024594683,53.700346293842074,278.7175544835884,162.91882396106467,169.4990768163658,2.8124000000000002,1.8858000000000001,1.4949000000000001,3.8164642035143896,1.3555619961859278,0.580963689303708,0.3173801699454028,3.6033602134280676,173538599724000,1180534692
Q2/2021,21219294000000,0.19440000000000002,4847247000000,0.2446,1143791000000,2.5238,1141863000000,2.6669,791243000000,3.0501,120696902000000,0.1495,34398733000000,0.3918,86298169000000,0.07490000000000001,38124851000000,0.023700000000000002,20712056000000,-0.036000000000000004,51135340000000,0.3993,31436711000000,0.006999999999999999,11805347000000,0.009899999999999999,81.87988206954503,7.5916221534649555,14.988721621150207,670.24120965011,3.0301,18082.07344066768,0.2284,0.1094,0.1632,0.0496,0.0943,0.0262,0.17909340618890685,0.29969580640362636,52.375277777856326,285.78656612090106,166.26032224315017,171.9015216556072,2.8394,1.9442,1.5631,3.6022789181018835,1.3521918410414335,0.5610895895698058,0.3142782380972453,2.934646079052911,179087112776400,1180534692
Q1/2021,19976861000000,0.1326,4314120000000,0.08900000000000001,463301000000,6.461,487053000000,9.0832,187370000000,3.3989,116266529000000,0.1065,31327888000000,0.0139,84938641000000,0.1451,37773997000000,0.1427,21226406000000,-0.0415,53087431000000,1.5958,25405101000000,-0.5073,11746832000000,0.0049,84.77072036407338,6.574483557018702,14.837184486264821,158.71621670225343,3.3752999999999997,13699.311938560126,0.21600000000000003,0.0842,0.1454,0.0172,0.0508,0.0177,0.17221202453720758,0.28380500847794693,52.473687432675234,292.7937756871546,181.49149692253738,163.77596619729246,3.5765,2.4912,2.1894,2.8756390887438625,1.2796027044611273,0.4949779341593107,0.20301632363660113,2.431600376504006,150754280168400,1180534692
Q4/2020,21599531000000,0.9679000000000001,5214759000000,0.5432,746003000000,-0.6134000000000001,973297000000,-0.5185,265226000000,-0.8168000000000001,115736562000000,0.1895,29760685000000,0.2266,85975877000000,0.1772,38874663000000,0.2749,22545046000000,0.2293,51831620000000,2.4747,25030279000000,-0.5176,11746832000000,0.0049,40.707632000187026,4.784886304520403,15.21059095202927,225.78512199194165,-0.8177,13567.605611359848,0.2414,0.0978,0.19690000000000002,0.0271,0.0363,0.0131,0.19199487369667428,0.31337929329070036,44.909138767874175,266.47722089144725,160.86206005796114,150.52429960136027,3.6239,2.4774000000000003,2.1511,2.7695976631738093,1.2759486793213652,0.4440621903268975,0.21012894696990686,3.7364256425080193,115118958108000,1174683246
Q3/2020,20214308000000,1.2541,4817839000000,0.9814,210020000000,-0.8723000000000001,1100402000000,-0.5874,851502000000,-0.6178,109264560000000,0.509,25574944000000,0.3335,83689616000000,0.5722999999999999,37457587000000,0.7265,21758110000000,0.43329999999999996,43211237000000,2.543,28595736000000,-0.2576,11746832000000,0.0049,16.877957660526526,2.7663143196810482,9.867123580160332,724.8779642507985,-0.6197,17503.028216340117,0.23829999999999998,0.1084,0.12480000000000001,0.0481,0.07629999999999999,0.0282,0.18868210080904968,0.3138373749125448,46.93437737270057,274.52354481407394,158.00763636129815,163.45028582547636,2.821,1.8739,1.6674,2.707013172785432,1.3544831148152103,0.3777245448298632,0.1575953357593483,2.3128229383505703,96324026172000,1174683246
Q2/2020,17766382000000,0.9206,3894584000000,0.46009999999999995,324589000000,-0.7481,311395000000,-0.7558,195362000000,-0.8078,105003862000000,0.5437,24716045000000,0.7201000000000001,80287817000000,0.4964,37243199000000,1.0285,21486238000000,0.7863,36542380000000,1.6805,31218283000000,-0.1335,11689464000000,,15.07396477956875,1.6410278130569325,9.361306064308096,166.3103655093758,-0.8087000000000001,19701.304227165252,0.2192,0.0661,0.1251,0.0031,0.1193,0.0464,0.16913951569398597,0.3042749340826746,55.99146227408597,281.97064486521504,171.53867094229602,166.42343619700497,2.3635,1.5604,1.4015,2.5729934171789335,1.4230946402141806,0.34858380452226995,0.13324341445534793,2.576254742340099,98673392664000,1174683246
Q1/2020,17637587000000,1.1614,3961515000000,0.6084,-84838000000,-1.0737999999999999,-60255000000,-1.0528,-78108000000,-1.0903,105075751000000,0.615,30897924000000,1.5125,74177827000000,0.4058,33057956000000,1.182,22145474000000,1.1933,20451387000000,0.36369999999999997,51566408000000,0.47700000000000004,11689464000000,0.005,10.53773617911494,1.3689588170985794,6.9110419222472546,-66.8191431698667,-1.0903,36257.76450989119,0.22460000000000002,0.0351,0.0953,-0.0123,0.1191,0.0605,0.17430770730969342,0.32232850608989994,58.64731057031781,257.82458351345326,174.2426123889959,142.22928169477518,1.0377,0.7617,0.6707,1.9673490519327468,1.9636897989945419,0.6412691093181926,0.14196416136557263,2.477263213748784,58213533060600,1168946447
